service_id,train_type,capacity,train_model,year,month,day_of_week,departure_time,duration,price,passengers,time_distance_competitor_-2,price_competitor_-2,train_type_competitor_-2,duration_competitor_-2,time_distance_competitor_-1,price_competitor_-1,train_type_competitor_-1,duration_competitor_-1,time_distance_competitor_1,price_competitor_1,train_type_competitor_1,duration_competitor_1,time_distance_competitor_2,price_competitor_2,train_type_competitor_2,duration_competitor_2
00016_03-01-2025-18.27,AVE,836,S-103,2025,1,4,18.45,177.0,75.94,18,-60.0,51.14,AVLO,199.0,-30.0,56.81,AVE,157.0,4.8,35.1,IRYO,157.0,30.0,56.49,AVE,157.0
00002_03-01-2025-18.32,IRYO,461,S-109,2025,1,4,18.53,157.0,35.1,368,-34.8,56.81,AVE,157.0,-4.8,75.94,AVE,177.0,25.2,56.49,AVE,157.0,57.0,59.26,IRYO,172.0
00004_03-01-2025-18.57,AVE,414,S-103,2025,1,4,18.95,157.0,56.49,127,-30.0,75.94,AVE,177.0,-25.2,35.1,IRYO,157.0,31.8,59.26,IRYO,172.0,37.2,36.42,AVLO,201.0
00009_03-01-2025-19.29,IRYO,461,S-109,2025,1,4,19.48,172.0,59.26,5,-57.0,35.1,IRYO,157.0,-31.8,56.49,AVE,157.0,5.4,36.42,AVLO,201.0,36.0,51.46,AVE,157.0
00019_03-01-2025-19.34,AVLO,581,S-106,2025,1,4,19.57,201.0,36.42,25,-37.2,56.49,AVE,157.0,-5.4,59.26,IRYO,172.0,30.6,51.46,AVE,157.0,48.0,52.31,IRYO,172.0
00004_03-01-2025-20.05,AVE,414,S-103,2025,1,4,20.08,157.0,51.46,53,-36.0,59.26,IRYO,172.0,-30.6,36.42,AVLO,201.0,17.4,52.31,IRYO,172.0,22.2,57.33,AVE,201.0
00009_03-01-2025-20.22,IRYO,461,S-109,2025,1,4,20.37,172.0,52.31,0,-48.0,36.42,AVLO,201.0,-17.4,51.46,AVE,157.0,4.8,57.33,AVE,201.0,39.6,41.42,OUIGO,172.0
00020_03-01-2025-20.27,AVE,414,S-103,2025,1,4,20.45,201.0,57.33,3,-22.2,51.46,AVE,157.0,-4.8,52.31,IRYO,172.0,34.8,41.42,OUIGO,172.0,40.2,71.44,AVE,172.0
00005_03-01-2025-21.02,OUIGO,509,S-108,2025,1,4,21.03,172.0,41.42,0,-39.6,52.31,IRYO,172.0,-34.8,57.33,AVE,201.0,5.4,71.44,AVE,172.0,874.8,25.35,AVLO,178.0
00007_03-01-2025-21.07,AVE,414,S-103,2025,1,4,21.12,172.0,71.44,0,-40.2,57.33,AVE,201.0,-5.4,41.42,OUIGO,172.0,880.2,25.35,AVLO,178.0,845.4,33.84,OUIGO,172.0
00021_04-01-2025-06.27,AVLO,581,S-106,2025,1,5,6.45,178.0,25.35,1057,-874.8,41.42,OUIGO,172.0,-880.2,71.44,AVE,172.0,34.8,33.84,OUIGO,172.0,60.0,53.8,AVE,199.0
00005_04-01-2025-07.02,OUIGO,509,S-108,2025,1,5,7.03,172.0,33.84,128,-845.4,71.44,AVE,172.0,-34.8,25.35,AVLO,178.0,25.2,53.8,AVE,199.0,65.4,19.88,IRYO,172.0
00006_04-01-2025-07.27,AVE,414,S-103,2025,1,5,7.45,199.0,53.8,83,-60.0,25.35,AVLO,178.0,-25.2,33.84,OUIGO,172.0,40.2,19.88,IRYO,172.0,60.0,34.64,AVE,172.0
00009_04-01-2025-08.07,IRYO,461,S-109,2025,1,5,8.12,172.0,19.88,3467,-65.4,33.84,OUIGO,172.0,-40.2,53.8,AVE,199.0,19.8,34.64,AVE,172.0,49.8,56.77,AVE,164.0
00007_04-01-2025-08.27,AVE,414,S-103,2025,1,5,8.45,172.0,34.64,661,-60.0,53.8,AVE,199.0,-19.8,19.88,IRYO,172.0,30.0,56.77,AVE,164.0,55.2,27.59,IRYO,172.0
00008_04-01-2025-08.57,AVE,836,S-103,2025,1,5,8.95,164.0,56.77,80,-49.8,19.88,IRYO,172.0,-30.0,34.64,AVE,172.0,25.2,27.59,IRYO,172.0,30.0,48.38,AVE,194.0
00009_04-01-2025-09.22,IRYO,461,S-109,2025,1,5,9.37,172.0,27.59,605,-55.2,34.64,AVE,172.0,-25.2,56.77,AVE,164.0,4.8,48.38,AVE,194.0,34.8,59.55,IRYO,172.0
00010_04-01-2025-09.27,AVE,414,S-103,2025,1,5,9.45,194.0,48.38,259,-30.0,56.77,AVE,164.0,-4.8,27.59,IRYO,172.0,30.0,59.55,IRYO,172.0,34.8,34.12,OUIGO,182.0
00009_04-01-2025-09.57,IRYO,461,S-109,2025,1,5,9.95,172.0,59.55,11,-34.8,27.59,IRYO,172.0,-30.0,48.38,AVE,194.0,4.8,34.12,OUIGO,182.0,30.0,48.03,AVLO,172.0
00011_04-01-2025-10.02,OUIGO,509,S-108,2025,1,5,10.03,182.0,34.12,116,-34.8,48.38,AVE,194.0,-4.8,59.55,IRYO,172.0,25.2,48.03,AVLO,172.0,80.4,49.9,IRYO,172.0
00012_04-01-2025-10.27,AVLO,581,S-106,2025,1,5,10.45,172.0,48.03,74,-30.0,59.55,IRYO,172.0,-25.2,34.12,OUIGO,182.0,55.2,49.9,IRYO,172.0,60.0,47.23,AVE,199.0
00009_04-01-2025-11.22,IRYO,461,S-109,2025,1,5,11.37,172.0,49.9,95,-80.4,34.12,OUIGO,182.0,-55.2,48.03,AVLO,172.0,4.8,47.23,AVE,199.0,60.0,43.92,IRYO,172.0
00006_04-01-2025-11.27,AVE,803,S-103,2025,1,5,11.45,199.0,47.23,403,-60.0,48.03,AVLO,172.0,-4.8,49.9,IRYO,172.0,55.2,43.92,IRYO,172.0,60.0,63.47,AVE,197.0
00009_04-01-2025-12.22,IRYO,461,S-109,2025,1,5,12.37,172.0,43.92,148,-60.0,49.9,IRYO,172.0,-55.2,47.23,AVE,199.0,4.8,63.47,AVE,197.0,55.8,82.74,AVE,184.0
00013_04-01-2025-12.27,AVE,378,S-103,2025,1,5,12.45,197.0,63.47,77,-60.0,47.23,AVE,199.0,-4.8,43.92,IRYO,172.0,51.0,82.74,AVE,184.0,105.0,15.47,OUIGO,157.0
00014_04-01-2025-13.18,AVE,339,S-100,2025,1,5,13.3,184.0,82.74,0,-55.8,43.92,IRYO,172.0,-51.0,63.47,AVE,197.0,54.0,15.47,OUIGO,157.0,84.0,33.08,IRYO,179.0
00015_04-01-2025-14.12,OUIGO,509,S-108,2025,1,5,14.2,157.0,15.47,6911,-105.0,63.47,AVE,197.0,-54.0,82.74,AVE,184.0,30.0,33.08,IRYO,179.0,75.0,32.95,AVLO,199.0
00017_04-01-2025-14.42,IRYO,461,S-109,2025,1,5,14.7,179.0,33.08,233,-84.0,82.74,AVE,184.0,-30.0,15.47,OUIGO,157.0,45.0,32.95,AVLO,199.0,105.0,96.52,AVE,172.0
00018_04-01-2025-15.27,AVLO,547,S-106,2025,1,5,15.45,199.0,32.95,186,-75.0,15.47,OUIGO,157.0,-45.0,33.08,IRYO,179.0,60.0,96.52,AVE,172.0,70.2,32.16,IRYO,157.0
00007_04-01-2025-16.27,AVE,414,S-103,2025,1,5,16.45,172.0,96.52,11,-105.0,33.08,IRYO,179.0,-60.0,32.95,AVLO,199.0,10.2,32.16,IRYO,157.0,49.8,35.8,OUIGO,157.0
00002_04-01-2025-16.37,IRYO,461,S-109,2025,1,5,16.62,157.0,32.16,638,-70.2,32.95,AVLO,199.0,-10.2,96.52,AVE,172.0,39.6,35.8,OUIGO,157.0,49.8,20.88,AVLO,199.0
00015_04-01-2025-17.17,OUIGO,509,S-108,2025,1,5,17.28,157.0,35.8,222,-49.8,96.52,AVE,172.0,-39.6,32.16,IRYO,157.0,10.2,20.88,AVLO,199.0,70.2,98.52,AVE,177.0
00018_04-01-2025-17.27,AVLO,581,S-106,2025,1,5,17.45,199.0,20.88,1267,-49.8,32.16,IRYO,157.0,-10.2,35.8,OUIGO,157.0,60.0,98.52,AVE,177.0,121.8,27.54,IRYO,172.0
00016_04-01-2025-18.27,AVE,414,S-103,2025,1,5,18.45,177.0,98.52,1,-70.2,35.8,OUIGO,157.0,-60.0,20.88,AVLO,199.0,61.8,27.54,IRYO,172.0,67.2,27.13,AVLO,201.0
00009_04-01-2025-19.29,IRYO,461,S-109,2025,1,5,19.48,172.0,27.54,98,-121.8,20.88,AVLO,199.0,-61.8,98.52,AVE,177.0,5.4,27.13,AVLO,201.0,53.4,50.94,IRYO,172.0
00019_04-01-2025-19.34,AVLO,581,S-106,2025,1,5,19.57,201.0,27.13,48,-67.2,98.52,AVE,177.0,-5.4,27.54,IRYO,172.0,48.0,50.94,IRYO,172.0,52.8,22.11,AVE,201.0
00009_04-01-2025-20.22,IRYO,461,S-109,2025,1,5,20.37,172.0,50.94,3,-53.4,27.54,IRYO,172.0,-48.0,27.13,AVLO,201.0,4.8,22.11,AVE,201.0,39.6,27.09,OUIGO,172.0
00020_04-01-2025-20.27,AVE,414,S-103,2025,1,5,20.45,201.0,22.11,1603,-52.8,27.13,AVLO,201.0,-4.8,50.94,IRYO,172.0,34.8,27.09,OUIGO,172.0,840.0,50.92,AVLO,178.0
00005_04-01-2025-21.02,OUIGO,509,S-108,2025,1,5,21.03,172.0,27.09,14,-39.6,50.94,IRYO,172.0,-34.8,22.11,AVE,201.0,874.8,50.92,AVLO,178.0,840.0,29.34,OUIGO,172.0
00021_05-01-2025-06.27,AVLO,581,S-106,2025,1,6,6.45,178.0,50.92,255,-840.0,22.11,AVE,201.0,-874.8,27.09,OUIGO,172.0,34.8,29.34,OUIGO,172.0,60.0,57.06,AVE,199.0
00005_05-01-2025-07.02,OUIGO,509,S-108,2025,1,6,7.03,172.0,29.34,2841,-840.0,27.09,OUIGO,172.0,-34.8,50.92,AVLO,178.0,25.2,57.06,AVE,199.0,65.4,64.44,IRYO,172.0
00006_05-01-2025-07.27,AVE,414,S-103,2025,1,6,7.45,199.0,57.06,158,-60.0,50.92,AVLO,178.0,-25.2,29.34,OUIGO,172.0,40.2,64.44,IRYO,172.0,60.0,81.47,AVE,172.0
00009_05-01-2025-08.07,IRYO,461,S-109,2025,1,6,8.12,172.0,64.44,8,-65.4,29.34,OUIGO,172.0,-40.2,57.06,AVE,199.0,19.8,81.47,AVE,172.0,75.0,32.64,IRYO,172.0
00007_05-01-2025-08.27,AVE,414,S-103,2025,1,6,8.45,172.0,81.47,9,-60.0,57.06,AVE,199.0,-19.8,64.44,IRYO,172.0,55.2,32.64,IRYO,172.0,60.0,32.06,AVE,194.0
00009_05-01-2025-09.22,IRYO,461,S-109,2025,1,6,9.37,172.0,32.64,2980,-75.0,64.44,IRYO,172.0,-55.2,81.47,AVE,172.0,4.8,32.06,AVE,194.0,34.8,42.89,IRYO,172.0
00010_05-01-2025-09.27,AVE,414,S-103,2025,1,6,9.45,194.0,32.06,8432,-60.0,81.47,AVE,172.0,-4.8,32.64,IRYO,172.0,30.0,42.89,IRYO,172.0,34.8,52.98,OUIGO,182.0
00009_05-01-2025-09.57,IRYO,461,S-109,2025,1,6,9.95,172.0,42.89,165,-34.8,32.64,IRYO,172.0,-30.0,32.06,AVE,194.0,4.8,52.98,OUIGO,182.0,30.0,55.01,AVLO,172.0
00011_05-01-2025-10.02,OUIGO,509,S-108,2025,1,6,10.03,182.0,52.98,12,-34.8,32.06,AVE,194.0,-4.8,42.89,IRYO,172.0,25.2,55.01,AVLO,172.0,80.4,75.76,IRYO,172.0
00012_05-01-2025-10.27,AVLO,581,S-106,2025,1,6,10.45,172.0,55.01,55,-30.0,42.89,IRYO,172.0,-25.2,52.98,OUIGO,182.0,55.2,75.76,IRYO,172.0,60.0,156.58,AVE,199.0
00009_05-01-2025-11.22,IRYO,461,S-109,2025,1,6,11.37,172.0,75.76,11,-80.4,52.98,OUIGO,182.0,-55.2,55.01,AVLO,172.0,4.8,156.58,AVE,199.0,60.0,62.61,IRYO,172.0
00006_05-01-2025-11.27,AVE,803,S-103,2025,1,6,11.45,199.0,156.58,0,-60.0,55.01,AVLO,172.0,-4.8,75.76,IRYO,172.0,55.2,62.61,IRYO,172.0,60.0,48.2,AVE,197.0
00009_05-01-2025-12.22,IRYO,461,S-109,2025,1,6,12.37,172.0,62.61,52,-60.0,75.76,IRYO,172.0,-55.2,156.58,AVE,199.0,4.8,48.2,AVE,197.0,55.8,55.14,AVE,184.0
00013_05-01-2025-12.27,AVE,398,S-103,2025,1,6,12.45,197.0,48.2,673,-60.0,156.58,AVE,199.0,-4.8,62.61,IRYO,172.0,51.0,55.14,AVE,184.0,94.8,68.29,IRYO,172.0
00014_05-01-2025-13.18,AVE,339,S-100,2025,1,6,13.3,184.0,55.14,242,-55.8,62.61,IRYO,172.0,-51.0,48.2,AVE,197.0,43.8,68.29,IRYO,172.0,54.0,55.99,OUIGO,157.0
00009_05-01-2025-14.02,IRYO,461,S-109,2025,1,6,14.03,172.0,68.29,48,-94.8,48.2,AVE,197.0,-43.8,55.14,AVE,184.0,10.2,55.99,OUIGO,157.0,25.2,102.56,AVE,177.0
00015_05-01-2025-14.12,OUIGO,509,S-108,2025,1,6,14.2,157.0,55.99,102,-54.0,55.14,AVE,184.0,-10.2,68.29,IRYO,172.0,15.0,102.56,AVE,177.0,30.0,90.6,IRYO,179.0
00016_05-01-2025-14.27,AVE,381,S-103,2025,1,6,14.45,177.0,102.56,14,-25.2,68.29,IRYO,172.0,-15.0,55.99,OUIGO,157.0,15.0,90.6,IRYO,179.0,60.0,63.55,AVLO,199.0
00017_05-01-2025-14.42,IRYO,461,S-109,2025,1,6,14.7,179.0,90.6,6,-30.0,55.99,OUIGO,157.0,-15.0,102.56,AVE,177.0,45.0,63.55,AVLO,199.0,105.0,80.51,AVE,172.0
00018_05-01-2025-15.27,AVLO,571,S-106,2025,1,6,15.45,199.0,63.55,104,-60.0,102.56,AVE,177.0,-45.0,90.6,IRYO,179.0,60.0,80.51,AVE,172.0,70.2,92.04,IRYO,157.0
00007_05-01-2025-16.27,AVE,414,S-103,2025,1,6,16.45,172.0,80.51,353,-105.0,90.6,IRYO,179.0,-60.0,63.55,AVLO,199.0,10.2,92.04,IRYO,157.0,30.0,92.93,AVE,157.0
00002_05-01-2025-16.37,IRYO,461,S-109,2025,1,6,16.62,157.0,92.04,27,-70.2,63.55,AVLO,199.0,-10.2,80.51,AVE,172.0,19.8,92.93,AVE,157.0,39.6,48.72,OUIGO,157.0
00004_05-01-2025-16.57,AVE,414,S-103,2025,1,6,16.95,157.0,92.93,186,-30.0,80.51,AVE,172.0,-19.8,92.04,IRYO,157.0,19.8,48.72,OUIGO,157.0,25.2,72.19,IRYO,172.0
00015_05-01-2025-17.17,OUIGO,509,S-108,2025,1,6,17.28,157.0,48.72,471,-39.6,92.04,IRYO,157.0,-19.8,92.93,AVE,157.0,5.4,72.19,IRYO,172.0,10.2,56.8,AVLO,199.0
00009_05-01-2025-17.22,IRYO,461,S-109,2025,1,6,17.37,172.0,72.19,87,-25.2,92.93,AVE,157.0,-5.4,48.72,OUIGO,157.0,4.8,56.8,AVLO,199.0,34.8,77.77,AVE,157.0
00018_05-01-2025-17.27,AVLO,581,S-106,2025,1,6,17.45,199.0,56.8,162,-10.2,48.72,OUIGO,157.0,-4.8,72.19,IRYO,172.0,30.0,77.77,AVE,157.0,60.0,110.04,AVE,177.0
00004_05-01-2025-17.57,AVE,414,S-103,2025,1,6,17.95,157.0,77.77,289,-34.8,72.19,IRYO,172.0,-30.0,56.8,AVLO,199.0,30.0,110.04,AVE,177.0,34.8,96.02,IRYO,157.0
00016_05-01-2025-18.27,AVE,414,S-103,2025,1,6,18.45,177.0,110.04,1,-60.0,56.8,AVLO,199.0,-30.0,77.77,AVE,157.0,4.8,96.02,IRYO,157.0,30.0,106.95,AVE,157.0
00002_05-01-2025-18.32,IRYO,461,S-109,2025,1,6,18.53,157.0,96.02,2,-34.8,77.77,AVE,157.0,-4.8,110.04,AVE,177.0,25.2,106.95,AVE,157.0,57.0,106.97,IRYO,172.0
00004_05-01-2025-18.57,AVE,414,S-103,2025,1,6,18.95,157.0,106.95,10,-30.0,110.04,AVE,177.0,-25.2,96.02,IRYO,157.0,31.8,106.97,IRYO,172.0,37.2,91.22,AVLO,201.0
00009_05-01-2025-19.29,IRYO,461,S-109,2025,1,6,19.48,172.0,106.97,0,-57.0,96.02,IRYO,157.0,-31.8,106.95,AVE,157.0,5.4,91.22,AVLO,201.0,36.0,73.69,AVE,157.0
00019_05-01-2025-19.34,AVLO,581,S-106,2025,1,6,19.57,201.0,91.22,0,-37.2,106.95,AVE,157.0,-5.4,106.97,IRYO,172.0,30.6,73.69,AVE,157.0,48.0,81.03,IRYO,172.0
00004_05-01-2025-20.05,AVE,414,S-103,2025,1,6,20.08,157.0,73.69,53,-36.0,106.97,IRYO,172.0,-30.6,91.22,AVLO,201.0,17.4,81.03,IRYO,172.0,22.2,94.6,AVE,201.0
00009_05-01-2025-20.22,IRYO,461,S-109,2025,1,6,20.37,172.0,81.03,1,-48.0,91.22,AVLO,201.0,-17.4,73.69,AVE,157.0,4.8,94.6,AVE,201.0,39.6,78.29,OUIGO,172.0
00020_05-01-2025-20.27,AVE,834,S-103,2025,1,6,20.45,201.0,94.6,2,-22.2,73.69,AVE,157.0,-4.8,81.03,IRYO,172.0,34.8,78.29,OUIGO,172.0,40.2,123.06,AVE,172.0
00005_05-01-2025-21.02,OUIGO,509,S-108,2025,1,6,21.03,172.0,78.29,0,-39.6,81.03,IRYO,172.0,-34.8,94.6,AVE,201.0,5.4,123.06,AVE,172.0,889.8,27.55,AVLO,157.0
00007_05-01-2025-21.07,AVE,414,S-103,2025,1,6,21.12,172.0,123.06,0,-40.2,94.6,AVE,201.0,-5.4,78.29,OUIGO,172.0,895.2,27.55,AVLO,157.0,885.0,36.3,IRYO,157.0
00001_06-01-2025-06.12,AVLO,581,S-106,2025,1,0,6.2,157.0,27.55,623,-889.8,78.29,OUIGO,172.0,-895.2,123.06,AVE,172.0,10.2,36.3,IRYO,157.0,15.0,45.97,AVE,178.0
00002_06-01-2025-06.22,IRYO,461,S-109,2025,1,0,6.37,157.0,36.3,267,-885.0,123.06,AVE,172.0,-10.2,27.55,AVLO,157.0,4.8,45.97,AVE,178.0,34.8,43.31,AVE,157.0
00003_06-01-2025-06.27,AVE,359,S-103,2025,1,0,6.45,178.0,45.97,342,-15.0,27.55,AVLO,157.0,-4.8,36.3,IRYO,157.0,30.0,43.31,AVE,157.0,34.8,23.59,OUIGO,172.0
00004_06-01-2025-06.57,AVE,414,S-103,2025,1,0,6.95,157.0,43.31,407,-34.8,36.3,IRYO,157.0,-30.0,45.97,AVE,178.0,4.8,23.59,OUIGO,172.0,25.2,45.58,IRYO,157.0
00005_06-01-2025-07.02,OUIGO,509,S-108,2025,1,0,7.03,172.0,23.59,177,-34.8,45.97,AVE,178.0,-4.8,43.31,AVE,157.0,20.4,45.58,IRYO,157.0,25.2,50.13,AVE,199.0
00002_06-01-2025-07.22,IRYO,461,S-109,2025,1,0,7.37,157.0,45.58,43,-25.2,43.31,AVE,157.0,-20.4,23.59,OUIGO,172.0,4.8,50.13,AVE,199.0,34.8,69.1,AVE,157.0
00006_06-01-2025-07.27,AVE,414,S-103,2025,1,0,7.45,199.0,50.13,99,-25.2,23.59,OUIGO,172.0,-4.8,45.58,IRYO,157.0,30.0,69.1,AVE,157.0,60.0,63.8,AVE,172.0
00004_06-01-2025-07.57,AVE,414,S-103,2025,1,0,7.95,157.0,69.1,18,-34.8,45.58,IRYO,157.0,-30.0,50.13,AVE,199.0,30.0,63.8,AVE,172.0,34.8,45.65,IRYO,157.0
00007_06-01-2025-08.27,AVE,414,S-103,2025,1,0,8.45,172.0,63.8,38,-60.0,50.13,AVE,199.0,-30.0,69.1,AVE,157.0,4.8,45.65,IRYO,157.0,30.0,51.13,AVE,164.0
00002_06-01-2025-08.32,IRYO,461,S-109,2025,1,0,8.53,157.0,45.65,47,-34.8,69.1,AVE,157.0,-4.8,63.8,AVE,172.0,25.2,51.13,AVE,164.0,50.4,64.06,IRYO,172.0
00008_06-01-2025-08.57,AVE,836,S-103,2025,1,0,8.95,164.0,51.13,188,-30.0,63.8,AVE,172.0,-25.2,45.65,IRYO,157.0,25.2,64.06,IRYO,172.0,30.0,85.59,AVE,194.0
00009_06-01-2025-09.22,IRYO,461,S-109,2025,1,0,9.37,172.0,64.06,5,-50.4,45.65,IRYO,157.0,-25.2,51.13,AVE,164.0,4.8,85.59,AVE,194.0,34.8,52.38,IRYO,172.0
00010_06-01-2025-09.27,AVE,414,S-103,2025,1,0,9.45,194.0,85.59,2,-30.0,51.13,AVE,164.0,-4.8,64.06,IRYO,172.0,30.0,52.38,IRYO,172.0,34.8,31.36,OUIGO,182.0
00009_06-01-2025-09.57,IRYO,461,S-109,2025,1,0,9.95,172.0,52.38,27,-34.8,64.06,IRYO,172.0,-30.0,85.59,AVE,194.0,4.8,31.36,OUIGO,182.0,30.0,33.53,AVLO,172.0
00011_06-01-2025-10.02,OUIGO,509,S-108,2025,1,0,10.03,182.0,31.36,99,-34.8,85.59,AVE,194.0,-4.8,52.38,IRYO,172.0,25.2,33.53,AVLO,172.0,80.4,25.63,IRYO,172.0
00012_06-01-2025-10.27,AVLO,581,S-106,2025,1,0,10.45,172.0,33.53,198,-30.0,52.38,IRYO,172.0,-25.2,31.36,OUIGO,182.0,55.2,25.63,IRYO,172.0,60.0,43.34,AVE,199.0
00009_06-01-2025-11.22,IRYO,461,S-109,2025,1,0,11.37,172.0,25.63,338,-80.4,31.36,OUIGO,182.0,-55.2,33.53,AVLO,172.0,4.8,43.34,AVE,199.0,60.0,10.48,IRYO,172.0
00006_06-01-2025-11.27,AVE,826,S-103,2025,1,0,11.45,199.0,43.34,163,-60.0,33.53,AVLO,172.0,-4.8,25.63,IRYO,172.0,55.2,10.48,IRYO,172.0,60.0,39.53,AVE,197.0
00009_06-01-2025-12.22,IRYO,461,S-109,2025,1,0,12.37,172.0,10.48,8448,-60.0,25.63,IRYO,172.0,-55.2,43.34,AVE,199.0,4.8,39.53,AVE,197.0,34.8,46.34,AVE,157.0
00013_06-01-2025-12.27,AVE,378,S-103,2025,1,0,12.45,197.0,39.53,153,-60.0,43.34,AVE,199.0,-4.8,10.48,IRYO,172.0,30.0,46.34,AVE,157.0,51.0,68.94,AVE,184.0
00004_06-01-2025-12.57,AVE,414,S-103,2025,1,0,12.95,157.0,46.34,141,-34.8,10.48,IRYO,172.0,-30.0,39.53,AVE,197.0,21.0,68.94,AVE,184.0,64.8,27.93,IRYO,172.0
00014_06-01-2025-13.18,AVE,339,S-100,2025,1,0,13.3,184.0,68.94,0,-51.0,39.53,AVE,197.0,-21.0,46.34,AVE,157.0,43.8,27.93,IRYO,172.0,54.0,38.34,OUIGO,157.0
00009_06-01-2025-14.02,IRYO,461,S-109,2025,1,0,14.03,172.0,27.93,82,-64.8,46.34,AVE,157.0,-43.8,68.94,AVE,184.0,10.2,38.34,OUIGO,157.0,25.2,30.55,AVE,177.0
00015_06-01-2025-14.12,OUIGO,509,S-108,2025,1,0,14.2,157.0,38.34,13,-54.0,68.94,AVE,184.0,-10.2,27.93,IRYO,172.0,15.0,30.55,AVE,177.0,30.0,67.94,IRYO,179.0
00016_06-01-2025-14.27,AVE,291,S-100,2025,1,0,14.45,177.0,30.55,286,-25.2,27.93,IRYO,172.0,-15.0,38.34,OUIGO,157.0,15.0,67.94,IRYO,179.0,30.0,34.86,AVE,157.0
00017_06-01-2025-14.42,IRYO,461,S-109,2025,1,0,14.7,179.0,67.94,0,-30.0,38.34,OUIGO,157.0,-15.0,30.55,AVE,177.0,15.0,34.86,AVE,157.0,45.0,33.76,AVLO,199.0
00004_06-01-2025-14.57,AVE,414,S-103,2025,1,0,14.95,157.0,34.86,279,-30.0,30.55,AVE,177.0,-15.0,67.94,IRYO,179.0,30.0,33.76,AVLO,199.0,60.0,33.14,AVE,157.0
00018_06-01-2025-15.27,AVLO,571,S-106,2025,1,0,15.45,199.0,33.76,27,-45.0,67.94,IRYO,179.0,-30.0,34.86,AVE,157.0,30.0,33.14,AVE,157.0,60.0,72.22,AVE,172.0
00004_06-01-2025-15.57,AVE,414,S-103,2025,1,0,15.95,157.0,33.14,448,-60.0,34.86,AVE,157.0,-30.0,33.76,AVLO,199.0,30.0,72.22,AVE,172.0,40.2,22.28,IRYO,157.0
00007_06-01-2025-16.27,AVE,414,S-103,2025,1,0,16.45,172.0,72.22,10,-60.0,33.76,AVLO,199.0,-30.0,33.14,AVE,157.0,10.2,22.28,IRYO,157.0,30.0,55.18,AVE,157.0
00002_06-01-2025-16.37,IRYO,461,S-109,2025,1,0,16.62,157.0,22.28,386,-40.2,33.14,AVE,157.0,-10.2,72.22,AVE,172.0,19.8,55.18,AVE,157.0,39.6,33.71,OUIGO,157.0
00004_06-01-2025-16.57,AVE,414,S-103,2025,1,0,16.95,157.0,55.18,116,-30.0,72.22,AVE,172.0,-19.8,22.28,IRYO,157.0,19.8,33.71,OUIGO,157.0,25.2,30.97,IRYO,172.0
00015_06-01-2025-17.17,OUIGO,509,S-108,2025,1,0,17.28,157.0,33.71,49,-39.6,22.28,IRYO,157.0,-19.8,55.18,AVE,157.0,5.4,30.97,IRYO,172.0,10.2,69.65,AVE,199.0
00009_06-01-2025-17.22,IRYO,461,S-109,2025,1,0,17.37,172.0,30.97,78,-25.2,55.18,AVE,157.0,-5.4,33.71,OUIGO,157.0,4.8,69.65,AVE,199.0,34.8,30.43,AVE,157.0
00006_06-01-2025-17.27,AVE,414,S-103,2025,1,0,17.45,199.0,69.65,3,-10.2,33.71,OUIGO,157.0,-4.8,30.97,IRYO,172.0,30.0,30.43,AVE,157.0,60.0,64.75,AVE,177.0
00004_06-01-2025-17.57,AVE,414,S-103,2025,1,0,17.95,157.0,30.43,365,-34.8,30.97,IRYO,172.0,-30.0,69.65,AVE,199.0,30.0,64.75,AVE,177.0,34.8,34.07,IRYO,157.0
00016_06-01-2025-18.27,AVE,414,S-103,2025,1,0,18.45,177.0,64.75,3,-60.0,69.65,AVE,199.0,-30.0,30.43,AVE,157.0,4.8,34.07,IRYO,157.0,30.0,43.57,AVE,157.0
00002_06-01-2025-18.32,IRYO,461,S-109,2025,1,0,18.53,157.0,34.07,24,-34.8,30.43,AVE,157.0,-4.8,64.75,AVE,177.0,25.2,43.57,AVE,157.0,57.0,50.68,IRYO,172.0
00004_06-01-2025-18.57,AVE,414,S-103,2025,1,0,18.95,157.0,43.57,46,-30.0,64.75,AVE,177.0,-25.2,34.07,IRYO,157.0,31.8,50.68,IRYO,172.0,37.2,23.35,AVLO,201.0
00009_06-01-2025-19.29,IRYO,461,S-109,2025,1,0,19.48,172.0,50.68,0,-57.0,34.07,IRYO,157.0,-31.8,43.57,AVE,157.0,5.4,23.35,AVLO,201.0,36.0,14.7,AVE,157.0
00019_06-01-2025-19.34,AVLO,581,S-106,2025,1,0,19.57,201.0,23.35,14,-37.2,43.57,AVE,157.0,-5.4,50.68,IRYO,172.0,30.6,14.7,AVE,157.0,48.0,33.58,IRYO,172.0
00004_06-01-2025-20.05,AVE,414,S-103,2025,1,0,20.08,157.0,14.7,3741,-36.0,50.68,IRYO,172.0,-30.6,23.35,AVLO,201.0,17.4,33.58,IRYO,172.0,22.2,20.02,AVE,201.0
00009_06-01-2025-20.22,IRYO,461,S-109,2025,1,0,20.37,172.0,33.58,4,-48.0,23.35,AVLO,201.0,-17.4,14.7,AVE,157.0,4.8,20.02,AVE,201.0,39.6,17.31,OUIGO,172.0
00020_06-01-2025-20.27,AVE,414,S-103,2025,1,0,20.45,201.0,20.02,413,-22.2,14.7,AVE,157.0,-4.8,33.58,IRYO,172.0,34.8,17.31,OUIGO,172.0,40.2,34.76,AVE,172.0
